"dataset_id","row_id","latitude","longitude","species_name","scientific_name","common_name","itis_tsn","group_size","series_id","date","time","timezone","ds_type","platform","provider","lprecision","tprecision","oceano","notes","last_mod"
103152481,"103152481_1256191",21.73333,-87.06667,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-10,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256191"", ""obsDate"": ""2004-08-10"", ""longitude"": -87.067, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.18, ""8DAYS"": 28.45, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": 27.35, ""8DAYS"": 28.3, ""MONTH"": 28.14, ""YEAR"": 25.76}, ""HYCOM"": {""MONTH"": 29.07, ""YEAR"": 26.91}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.73, ""MONTH"": 2.16, ""YEAR"": 2.64}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256192",21.73333,-87.06667,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-10,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256192"", ""obsDate"": ""2004-08-10"", ""longitude"": -87.067, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.18, ""8DAYS"": 28.45, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": 27.35, ""8DAYS"": 28.3, ""MONTH"": 28.14, ""YEAR"": 25.76}, ""HYCOM"": {""MONTH"": 29.07, ""YEAR"": 26.91}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.73, ""MONTH"": 2.16, ""YEAR"": 2.64}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256193",21.73333,-87.05,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-10,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256193"", ""obsDate"": ""2004-08-10"", ""longitude"": -87.05, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.18, ""8DAYS"": 28.45, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": 27.35, ""8DAYS"": 28.3, ""MONTH"": 28.14, ""YEAR"": 25.76}, ""HYCOM"": {""MONTH"": 29.07, ""YEAR"": 26.91}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.73, ""MONTH"": 2.16, ""YEAR"": 2.64}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256194",21.71667,-87.1,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-11,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256194"", ""obsDate"": ""2004-08-11"", ""longitude"": -87.1, ""latitude"": 21.717, ""SST"": {""OISST"": {""DAY"": 28.54, ""8DAYS"": 28.59, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 28.3, ""MONTH"": 28.22, ""YEAR"": 25.73}, ""HYCOM"": {""MONTH"": 29.48, ""YEAR"": 26.23}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": 2.65, ""8DAYS"": 2.33, ""MONTH"": 2.12, ""YEAR"": 2.62}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -7.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256195",21.73333,-87.08334,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-11,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256195"", ""obsDate"": ""2004-08-11"", ""longitude"": -87.083, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.54, ""8DAYS"": 28.59, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 28.3, ""MONTH"": 28.22, ""YEAR"": 25.73}, ""HYCOM"": {""MONTH"": 29.01, ""YEAR"": 26.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": 2.65, ""8DAYS"": 2.33, ""MONTH"": 2.12, ""YEAR"": 2.62}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256196",21.73333,-87.08334,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-11,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256196"", ""obsDate"": ""2004-08-11"", ""longitude"": -87.083, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.54, ""8DAYS"": 28.59, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 28.3, ""MONTH"": 28.22, ""YEAR"": 25.73}, ""HYCOM"": {""MONTH"": 29.01, ""YEAR"": 26.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": 2.65, ""8DAYS"": 2.33, ""MONTH"": 2.12, ""YEAR"": 2.62}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256197",21.73333,-87.08334,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-11,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256197"", ""obsDate"": ""2004-08-11"", ""longitude"": -87.083, ""latitude"": 21.733, ""SST"": {""OISST"": {""DAY"": 28.54, ""8DAYS"": 28.59, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 28.3, ""MONTH"": 28.22, ""YEAR"": 25.73}, ""HYCOM"": {""MONTH"": 29.01, ""YEAR"": 26.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.72, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": 2.65, ""8DAYS"": 2.33, ""MONTH"": 2.12, ""YEAR"": 2.62}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256198",21.71667,-87.1,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-12,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256198"", ""obsDate"": ""2004-08-12"", ""longitude"": -87.1, ""latitude"": 21.717, ""SST"": {""OISST"": {""DAY"": 29.26, ""8DAYS"": 28.63, ""MONTH"": 28.42, ""YEAR"": 26.11}, ""MODIS"": {""DAY"": 27.98, ""8DAYS"": 27.67, ""MONTH"": 28.22, ""YEAR"": 25.73}, ""HYCOM"": {""MONTH"": 29.48, ""YEAR"": 26.23}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.71, ""YEAR"": 2.57}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.33, ""MONTH"": 2.12, ""YEAR"": 2.62}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -7.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256199",21.75,-87.05,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2004-08-12,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256199"", ""obsDate"": ""2004-08-12"", ""longitude"": -87.05, ""latitude"": 21.75, ""SST"": {""OISST"": {""DAY"": 29.51, ""8DAYS"": 28.99, ""MONTH"": 28.81, ""YEAR"": 26.23}, ""MODIS"": {""DAY"": 27.91, ""8DAYS"": 27.51, ""MONTH"": 28.06, ""YEAR"": 25.7}, ""HYCOM"": {""MONTH"": 29.07, ""YEAR"": 26.91}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 2.62, ""MONTH"": 2.39, ""YEAR"": 2.51}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 3.62, ""MONTH"": 2.02, ""YEAR"": 2.01}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.23, ""YEAR"": 36.19}}, ""BATH"": {""ETOPO1"": -17.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256956",27.40972,-90.26527,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2005-11-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256956"", ""obsDate"": ""2005-11-25"", ""longitude"": -90.265, ""latitude"": 27.41, ""SST"": {""OISST"": {""DAY"": 24.28, ""8DAYS"": 24.23, ""MONTH"": 25.15, ""YEAR"": 26.05}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 24.0, ""MONTH"": 25.15, ""YEAR"": 26.92}, ""HYCOM"": {""MONTH"": 24.92, ""YEAR"": 26.38}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.22, ""MONTH"": 0.17, ""YEAR"": 0.16}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.22, ""MONTH"": 0.18, ""YEAR"": 0.14}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.16, ""YEAR"": 36.18}}, ""BATH"": {""ETOPO1"": -1219.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256957",25.13333,-80.25,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2005-11-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256957"", ""obsDate"": ""2005-11-25"", ""longitude"": -80.25, ""latitude"": 25.133, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""National Marine Sanctuary"", ""NAME"": ""Florida Keys"", ""NO_TAKE"": ""Part"", ""WDPAID"": 122900}, {""DESIG_ENG"": ""Specially Protected Area (Cartagena Convention)"", ""NAME"": ""Florida Keys"", ""NO_TAKE"": ""Part"", ""WDPAID"": 555624227}]}, ""SST"": {""OISST"": {""DAY"": 25.9, ""8DAYS"": 26.03, ""MONTH"": 26.22, ""YEAR"": 26.71}, ""MODIS"": {""DAY"": 26.18, ""8DAYS"": 25.7, ""MONTH"": 25.88, ""YEAR"": 26.67}, ""HYCOM"": {""MONTH"": 25.78, ""YEAR"": 26.31}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 0.35, ""8DAYS"": 0.35, ""MONTH"": 0.35, ""YEAR"": 0.3}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.25, ""MONTH"": 0.17, ""YEAR"": 0.17}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.06, ""YEAR"": 36.11}}, ""BATH"": {""ETOPO1"": -37.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1256992",27.3729,-90.2575,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2005-12-01,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1256992"", ""obsDate"": ""2005-12-01"", ""longitude"": -90.257, ""latitude"": 27.373, ""SST"": {""OISST"": {""DAY"": 24.33, ""8DAYS"": 24.05, ""MONTH"": 23.93, ""YEAR"": 26.05}, ""MODIS"": {""DAY"": 24.72, ""8DAYS"": 24.18, ""MONTH"": 24.34, ""YEAR"": 26.97}, ""HYCOM"": {""MONTH"": 23.38, ""YEAR"": 26.39}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 0.17, ""8DAYS"": 0.2, ""MONTH"": 0.21, ""YEAR"": 0.16}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.2, ""MONTH"": 0.18, ""YEAR"": 0.14}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.15, ""YEAR"": 36.18}}, ""BATH"": {""ETOPO1"": -1265.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257135",27.43267,-90.50233,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-03-03,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257135"", ""obsDate"": ""2006-03-03"", ""longitude"": -90.502, ""latitude"": 27.433, ""SST"": {""OISST"": {""DAY"": 24.18, ""8DAYS"": 24.1, ""MONTH"": 23.78, ""YEAR"": 26.6}, ""MODIS"": {""DAY"": 24.39, ""8DAYS"": 24.33, ""MONTH"": 23.86, ""YEAR"": 27.08}, ""HYCOM"": {""MONTH"": 23.86, ""YEAR"": 26.91}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.23, ""MONTH"": 0.18, ""YEAR"": 0.14}, ""SeaWiFS"": {""DAY"": 0.13, ""8DAYS"": 0.17, ""MONTH"": 0.17, ""YEAR"": 0.13}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.29, ""YEAR"": 36.2}}, ""BATH"": {""ETOPO1"": -1372.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257676",28.52722,-91.88416,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-10-14,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257676"", ""obsDate"": ""2006-10-14"", ""longitude"": -91.884, ""latitude"": 28.527, ""SST"": {""OISST"": {""DAY"": 27.47, ""8DAYS"": 27.32, ""MONTH"": 27.05, ""YEAR"": 24.71}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 28.53, ""MONTH"": 27.59, ""YEAR"": 25.51}, ""HYCOM"": {""MONTH"": 28.2, ""YEAR"": 25.24}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.12, ""MONTH"": 0.32, ""YEAR"": 0.43}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.17, ""YEAR"": 0.55}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 35.86, ""YEAR"": 35.82}}, ""BATH"": {""ETOPO1"": -44.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257710",27.65725,-96.57925,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-10-29,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257710"", ""obsDate"": ""2006-10-29"", ""longitude"": -96.579, ""latitude"": 27.657, ""SST"": {""OISST"": {""DAY"": 25.61, ""8DAYS"": 25.72, ""MONTH"": 27.28, ""YEAR"": 24.92}, ""MODIS"": {""DAY"": 26.51, ""8DAYS"": 26.38, ""MONTH"": 27.94, ""YEAR"": 26.28}, ""HYCOM"": {""MONTH"": 27.98, ""YEAR"": 25.08}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.49, ""MONTH"": 0.45, ""YEAR"": 0.39}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.36, ""MONTH"": 0.36, ""YEAR"": 0.4}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 35.73, ""YEAR"": 35.68}}, ""BATH"": {""ETOPO1"": -52.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257714",28.751,-89.86585,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-11-01,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257714"", ""obsDate"": ""2006-11-01"", ""longitude"": -89.866, ""latitude"": 28.751, ""SST"": {""OISST"": {""DAY"": 24.85, ""8DAYS"": 24.57, ""MONTH"": 22.47, ""YEAR"": 24.73}, ""MODIS"": {""DAY"": 24.34, ""8DAYS"": 25.18, ""MONTH"": 23.02, ""YEAR"": 25.66}, ""HYCOM"": {""MONTH"": 23.57, ""YEAR"": 25.2}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.69, ""8DAYS"": 2.02, ""MONTH"": 2.97, ""YEAR"": 3.12}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.99, ""MONTH"": 3.1, ""YEAR"": 3.06}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 35.7, ""YEAR"": 34.98}}, ""BATH"": {""ETOPO1"": -63.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257509",29.05972,-88.0925,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-05-21,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257509"", ""obsDate"": ""2006-05-21"", ""longitude"": -88.093, ""latitude"": 29.06, ""SST"": {""OISST"": {""DAY"": 26.84, ""8DAYS"": 25.53, ""MONTH"": 25.47, ""YEAR"": 25.07}, ""MODIS"": {""DAY"": 27.56, ""8DAYS"": 25.81, ""MONTH"": 26.51, ""YEAR"": 26.0}, ""HYCOM"": {""MONTH"": 26.18, ""YEAR"": 25.67}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.89, ""8DAYS"": 1.34, ""MONTH"": 1.86, ""YEAR"": 0.71}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.73, ""MONTH"": 1.99, ""YEAR"": 0.54}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 35.63, ""YEAR"": 35.68}}, ""BATH"": {""ETOPO1"": -1056.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257605",20.56667,-87.1,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-17,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257605"", ""obsDate"": ""2006-06-17"", ""longitude"": -87.1, ""latitude"": 20.567, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""Biosphere Reserve"", ""NAME"": ""Caribe Mexicano Profundo"", ""NO_TAKE"": ""Not Reported"", ""WDPAID"": 555624306}]}, ""SST"": {""OISST"": {""DAY"": 28.94, ""8DAYS"": 28.97, ""MONTH"": 28.86, ""YEAR"": 28.04}, ""MODIS"": {""DAY"": 28.64, ""8DAYS"": 29.02, ""MONTH"": 29.06, ""YEAR"": 28.06}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 0.12}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 0.1}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -133.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257627",21.58333,-86.88333,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257627"", ""obsDate"": ""2006-06-25"", ""longitude"": -86.883, ""latitude"": 21.583, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""Biosphere Reserve"", ""NAME"": ""Tiburón Ballena"", ""NO_TAKE"": ""Not Reported"", ""WDPAID"": 108090}]}, ""SST"": {""OISST"": {""DAY"": 28.06, ""8DAYS"": 27.74, ""MONTH"": 27.43, ""YEAR"": 26.52}, ""MODIS"": {""DAY"": 27.05, ""8DAYS"": 27.05, ""MONTH"": 27.42, ""YEAR"": 26.27}, ""HYCOM"": {""MONTH"": 28.38, ""YEAR"": 27.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.4, ""8DAYS"": 1.4, ""MONTH"": 1.44, ""YEAR"": 1.83}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.77, ""YEAR"": 1.95}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.14, ""YEAR"": 36.13}}, ""BATH"": {""ETOPO1"": -5.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257628",21.6,-86.86667,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257628"", ""obsDate"": ""2006-06-25"", ""longitude"": -86.867, ""latitude"": 21.6, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""Biosphere Reserve"", ""NAME"": ""Tiburón Ballena"", ""NO_TAKE"": ""Not Reported"", ""WDPAID"": 108090}]}, ""SST"": {""OISST"": {""DAY"": 28.06, ""8DAYS"": 27.74, ""MONTH"": 27.43, ""YEAR"": 26.52}, ""MODIS"": {""DAY"": 27.37, ""8DAYS"": 27.37, ""MONTH"": 27.23, ""YEAR"": 26.23}, ""HYCOM"": {""MONTH"": 28.38, ""YEAR"": 27.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.4, ""8DAYS"": 1.4, ""MONTH"": 1.44, ""YEAR"": 1.83}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.77, ""YEAR"": 1.95}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.14, ""YEAR"": 36.13}}, ""BATH"": {""ETOPO1"": -6.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257629",21.61667,-86.86667,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257629"", ""obsDate"": ""2006-06-25"", ""longitude"": -86.867, ""latitude"": 21.617, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""Biosphere Reserve"", ""NAME"": ""Tiburón Ballena"", ""NO_TAKE"": ""Not Reported"", ""WDPAID"": 108090}]}, ""SST"": {""OISST"": {""DAY"": 28.06, ""8DAYS"": 27.74, ""MONTH"": 27.43, ""YEAR"": 26.52}, ""MODIS"": {""DAY"": 27.37, ""8DAYS"": 27.37, ""MONTH"": 27.23, ""YEAR"": 26.23}, ""HYCOM"": {""MONTH"": 28.38, ""YEAR"": 27.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.4, ""8DAYS"": 1.4, ""MONTH"": 1.44, ""YEAR"": 1.83}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.77, ""YEAR"": 1.95}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.14, ""YEAR"": 36.13}}, ""BATH"": {""ETOPO1"": -7.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257630",21.6,-86.85,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257630"", ""obsDate"": ""2006-06-25"", ""longitude"": -86.85, ""latitude"": 21.6, ""ZONE"": {""WDPA"": [{""DESIG_ENG"": ""Biosphere Reserve"", ""NAME"": ""Tiburón Ballena"", ""NO_TAKE"": ""Not Reported"", ""WDPAID"": 108090}]}, ""SST"": {""OISST"": {""DAY"": 28.06, ""8DAYS"": 27.74, ""MONTH"": 27.43, ""YEAR"": 26.52}, ""MODIS"": {""DAY"": 27.37, ""8DAYS"": 27.37, ""MONTH"": 27.23, ""YEAR"": 26.23}, ""HYCOM"": {""MONTH"": 28.38, ""YEAR"": 27.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.4, ""8DAYS"": 1.4, ""MONTH"": 1.44, ""YEAR"": 1.83}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.77, ""YEAR"": 1.95}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.14, ""YEAR"": 36.13}}, ""BATH"": {""ETOPO1"": -8.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257631",21.61667,-86.85,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-25,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257631"", ""obsDate"": ""2006-06-25"", ""longitude"": -86.85, ""latitude"": 21.617, ""SST"": {""OISST"": {""DAY"": 28.06, ""8DAYS"": 27.74, ""MONTH"": 27.43, ""YEAR"": 26.52}, ""MODIS"": {""DAY"": 27.37, ""8DAYS"": 27.37, ""MONTH"": 27.23, ""YEAR"": 26.23}, ""HYCOM"": {""MONTH"": 28.38, ""YEAR"": 27.34}}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.4, ""8DAYS"": 1.4, ""MONTH"": 1.44, ""YEAR"": 1.83}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.77, ""YEAR"": 1.95}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 36.14, ""YEAR"": 36.13}}, ""BATH"": {""ETOPO1"": -10.0}}",NA,2020-06-30 03:44:11
103152481,"103152481_1257633",28.63,-89.56,"Rhincodon typus","Rhincodon typus","whale shark",159857,NA,NA,2006-06-26,"12:00:00",NA,"ptobs","various","Jason Holmberg, ECOCEAN USA",6,111000,"{""oid"": ""103152481_1257633"", ""obsDate"": ""2006-06-26"", ""longitude"": -89.56, ""latitude"": 28.63, ""SST"": {""OISST"": {""DAY"": 29.74, ""8DAYS"": 29.55, ""MONTH"": 28.48, ""YEAR"": 25.18}, ""MODIS"": {""DAY"": 30.45, ""8DAYS"": 30.04, ""MONTH"": 29.35, ""YEAR"": 25.79}, ""HYCOM"": {""MONTH"": 28.91, ""YEAR"": 25.54}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.57, ""YEAR"": 1.55}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.1, ""YEAR"": 1.42}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 34.67, ""YEAR"": 34.98}}, ""BATH"": {""ETOPO1"": -87.0}}",NA,2020-06-30 03:44:11
